videopath,text,entailment
k600_val_c0cYF6RwWmg_000003_000013,A person is showing how they shoot a bow from an arrow.,0.584435224533081
k600_val_c0cYF6RwWmg_000003_000013,A person is showing how they shoot a bow from a gun.,0.3784468472003937
k600_val_h8liVGLbERU_000096_000106,A woman gives an oil massage to a mans back while describing the process.,0.5447534918785095
k600_val_h8liVGLbERU_000096_000106,A woman gives an oil massage to a mans back after describing the process,0.4144266247749328
k600_val_lW9IhCEuVBo_000241_000251,Dramatic music plays as an equestrian rides her horse and jumps over bars.,0.4902251064777374
k600_val_lW9IhCEuVBo_000241_000251,Dramatic music plays as an equestrian jumps over bars and then rides her horse,0.3657301962375641
k600_val_wjYDGOk5xOs_000120_000130,A band plays music on a field in front of a large crown in the bleachers.,0.6245629787445068
k600_val_wjYDGOk5xOs_000120_000130,A band listens to music on a field in front of a large crown in the bleachers.,0.5249085426330566
k600_val_tbDNdocmg7Q_000015_000025,"A woman is talking to a baby and playing with it, ending with the baby yawning.",0.4751424491405487
k600_val_tbDNdocmg7Q_000015_000025,"A woman is talking to a baby and playing with it, ending with the woman yawning",0.3122152388095855
k600_val_lFN4MLLRghk_000002_000012,A man applies a wheel to a vehicle while his friend films him.,0.343236356973648
k600_val_lFN4MLLRghk_000002_000012,A man films his friend while he applies a wheel to a vehicle,0.2558200061321258
k600_val_BbFbo987QEo_000057_000067,A younger woman and older man demonstrate how to perform a Tai Chi movement.,0.6616054177284241
k600_val_BbFbo987QEo_000057_000067,A younger woman and older man demonstrate how to perform a dance movement.,0.6475428342819214
msr-vtt_TrainValVideo_video3719,talking trophy demands fanning,0.3931383490562439
msr-vtt_TrainValVideo_video3719,talking trophy demands fanning and then it speaks,0.4334679245948791
k600_val_5HcTcVVikHs_000000_000010,A person is climbing a rope while he throws a ball in the air and catches it.,0.3923712372779846
k600_val_5HcTcVVikHs_000000_000010,A person is climbing a rope after he throws a ball in the air and catches it,0.3349580466747284
msr-vtt_TrainValVideo_video5401,in an auditorium vip s are entering while the audience are welcoming them by clapping hands,0.2887519001960754
msr-vtt_TrainValVideo_video5401,in an auditorium vip s are welcoming the audience by clapping hands while the audience are entering,0.2460196763277053
k600_val_DIuKeLcDMXQ_000059_000069,"A woman does interpretive dance while a man sings the song, ""O Holy Night.""",0.4668633341789245
k600_val_DIuKeLcDMXQ_000059_000069,"A woman sings the song, ""O Holy Night,"" while a man does interpretive dance",0.4234266579151153
k600_val_6dWHWzU2Gxo_000025_000035,A boy is eating some spaghetti but spills a lot out of his bowl.,0.7964913249015808
k600_val_6dWHWzU2Gxo_000025_000035,A boy is eating some spaghetti but eats it all.,0.4873610734939575
k600_val_OXWthvBAKAc_000037_000047,A man talking about how to tie a square knot with a piece of rope.,0.3496644496917724
k600_val_OXWthvBAKAc_000037_000047,A man talking about how to tie a bowline knot with a piece of rope.,0.3840312957763672
tempo_videos_9885,the bug moves before it climbs,0.3579565286636352
tempo_videos_9885,the bug rests before it climbs,0.3780774176120758
k600_val_AWjfCxman6A_000183_000193,a lady is playing a harp and a man is playing the saxophone,0.115758404135704
k600_val_AWjfCxman6A_000183_000193,a lady is playing the saxophone and a man is playing the harp,0.1256545633077621
k600_val_KxtjAxfZU7c_000006_000016,A grandfather shows his grandson how to water the flowers in his front garden.,0.72734135389328
k600_val_KxtjAxfZU7c_000006_000016,"A grandfather shows his grandson how to water the flowers in his front garden, then he waters the flowers",0.5331746339797974
k600_val_6sriMbImNYE_000000_000010,A man running quickly to try to pole vault but falls as he tries to attemp the jump,0.2508719861507416
k600_val_6sriMbImNYE_000000_000010,A man runs quickly to try to pole vault but succeeds as he tries to attemp the jump,0.2798679172992706
k600_val_GzMe547DQIU_000467_000477,"A young girl is curling her hair, using a curling iron, while music is playing.",0.5122485160827637
k600_val_GzMe547DQIU_000467_000477,"A young girl is curling her hair, using a hair dryer, while music is playing.",0.3614693284034729
k600_val_n88nrHaAePY_000001_000011,Two people work independently to make twin beds in a restaurant setting.,0.4489780962467193
k600_val_n88nrHaAePY_000001_000011,Two people work together to make twin beds in a restaurant setting,0.4979450404644012
msr-vtt_TrainValVideo_video2270,a person is narrating a video game he is playing,0.3330011069774627
msr-vtt_TrainValVideo_video2270,A person is narrating a video game he is playing before playing the video game,0.2938724756240845
k600_val_WnDmiloCeSc_000001_000011,A man and a little boy are playing with a mobile toy and moving it between each other while sitting down.,0.5208236575126648
k600_val_WnDmiloCeSc_000001_000011,A man and a little boy are moving a mobile toy between each other while standing up,0.3900789022445678
k600_val_ARljeqwkSTI_000036_000046,Using a heart shaped device a person prepares to open a lock.,0.6041660308837891
k600_val_ARljeqwkSTI_000036_000046,Using a heart shaped device a person prepares to close a lock.,0.6172865629196167
k600_val_KaMfzeeYwWw_000042_000052,A man on a skateboard in a ski resort executes the nollie.,0.2973365485668182
k600_val_KaMfzeeYwWw_000042_000052,A man on a snowboard in a ski resort executes the nollie.,0.6118850111961365
k600_val_skPzG6rTrPM_000016_000026,The man is teaching the little boy how to properly putt a golf ball.,0.7111867070198059
k600_val_skPzG6rTrPM_000016_000026,The man is teaching the little boy how to properly throw a golf ball.,0.5872958898544312
msr-vtt_TrainValVideo_video2098,a woman and man sing a love song by the window in the rain,0.2222602665424347
msr-vtt_TrainValVideo_video2098,a woman and man dance a love song by the window in the rain,0.1337585896253585
msr-vtt_TrainValVideo_video5711,a woman opens some curtains and looks out a window,0.2253198474645614
msr-vtt_TrainValVideo_video5711,a woman looks out a window and then opens some curtains,0.1821135282516479
msr-vtt_TrainValVideo_video1077,a missed chance of goal in football,0.257826417684555
msr-vtt_TrainValVideo_video1077,a missed chance of goal in basketball,0.0458659976720809
k600_val_jkTtUNGbFCA_000127_000137,Two young boys play the banjo and flute together for an audience.,0.5097534656524658
k600_val_jkTtUNGbFCA_000127_000137,Two young boys play the banjo and flute together for an audience after the audience leaves,0.379557192325592
msr-vtt_TrainValVideo_video1851,monkeys and birds are dancing in trees,0.2222602665424347
msr-vtt_TrainValVideo_video1851,monkeys and birds are sitting in trees,0.3900789022445678
k600_val_PbRbcN8AqG8_000014_000024,Sports finishes then they begin to talk about the chess tournament.,0.5982946753501892
k600_val_PbRbcN8AqG8_000014_000024,They begin to talk about the chess tournament and then the sports finishes,0.4714448750019073
k600_val_dXr8JkASsZs_000004_000014,An individual is rock climbing a structure while a crowd encourages him.,0.6124828457832336
k600_val_dXr8JkASsZs_000004_000014,An individual is rock climbing a structure while a crowd discourages him.,0.3510330319404602
msr-vtt_TrainValVideo_video6158,a person is cooking a recipe,0.60771644115448
msr-vtt_TrainValVideo_video6158,a person is baking a recipe,0.5187931656837463
msr-vtt_TrainValVideo_video2810,a cute rat claims a small ladder and gets the other side to slide and enjoy the ride,0.3208701312541961
msr-vtt_TrainValVideo_video2810,a cute rat claims a small ladder and gets the other side to climb and enjoy the ride,0.3097855448722839
msr-vtt_TrainValVideo_video4820,an attractive woman stands next to a motorcycle after a basketball player shoots the ball,0.3116060197353363
msr-vtt_TrainValVideo_video4820,an attractive woman stands next to a motorcycle while a basketball player shoots the ball,0.3278384506702423
k600_val_54OeCiZcXQQ_000015_000025,A toddler plays on a blue recorder as her mother films her.,0.5697827935218811
k600_val_54OeCiZcXQQ_000015_000025,A toddler films her mother as her mother plays on a blue recorder,0.2479492276906967
k600_val_3LLaCQGLW8g_000151_000161,A man performs a puppet impersonation and then interviews people on the street about the Supreme Court.,0.4351644814014435
k600_val_3LLaCQGLW8g_000151_000161,A man interviews people on the street about the Supreme Court and then performs a puppet impersonation,0.4275819361209869
k600_val_RDKqQKURWE0_000001_000011,A girl tries to crack an egg on the rim of a bowl,0.5977107286453247
k600_val_RDKqQKURWE0_000001_000011,A girl tries to crack an egg on the rim of a frying pan,0.3278384506702423
k600_val_KXbvjxW0Bi4_000140_000150,A girl showing how to scramble an egg using chop sticks.,0.1073731333017349
k600_val_KXbvjxW0Bi4_000140_000150,A girl showing how to fry an egg using chop sticks.,0.0913937538862228
msr-vtt_TrainValVideo_video2141,a woman translating a speech that a man in a dark colored jacket and white shirt is giving,0.2921555936336517
msr-vtt_TrainValVideo_video2141,A woman translates a speech that a man in a dark colored jacket and white shirt is giving before the man gives the speech,0.3635935187339782
k600_val_E7GXoGEX6ck_000094_000104,A jetski follows in the wake of another setski before making a sharp turn,0.4226004481315613
k600_val_E7GXoGEX6ck_000094_000104,A jetski makes a sharp turn before following in the wake of another jetski,0.4902251064777374
k600_val_PBQt5XDx4Vo_000022_000032,a person on a wheel trying to keep their balance and not fall,0.4032481610774994
k600_val_PBQt5XDx4Vo_000022_000032,a person on a bike trying to keep their balance and not fall,0.4226004481315613
k600_val_3piPAhtHH60_000029_000039,Lots of young people are going round and round on an ice rink as soothing music plays.,0.51475590467453
k600_val_3piPAhtHH60_000029_000039,Lots of young people are going round and round on a roller coaster as soothing music plays.,0.093561090528965
k600_val_URiibI6RgxI_000000_000010,A man is sand blasting a brick wall with a sandblasting tool.,0.6526216268539429
k600_val_URiibI6RgxI_000000_000010,A man is sand blasting a brick wall with a paintbrush.,0.3766034543514251
k600_val_paqZftDenXs_000054_000064,there's a cat and a dog laying on the floor together and a woman start rubbing them with her feet,0.4926246106624603
k600_val_paqZftDenXs_000054_000064,there's a cat and a dog laying on the floor together and a woman start petting them with her hands,0.4343153834342956
k600_val_syxhsu339nI_000059_000069,A man prepares to perform with bagpipes on the street.,0.850348174571991
k600_val_syxhsu339nI_000059_000069,A man prepares to perform with a guitar on the street.,0.4945527017116546
k600_val_dXIyWMidYa0_000008_000018,A crowd is seen performing the macarena in a stadium seemingly in near-sync.,0.5714545845985413
k600_val_dXIyWMidYa0_000008_000018,A crowd is seen performing a different dance in a stadium seemingly in near-sync.,0.618493378162384
k600_val_RLUo10Vbo98_000037_000047,A person plays a rhythm using pens with music playing in the background.,0.3551709055900574
k600_val_RLUo10Vbo98_000037_000047,A person plays a rhythm using a piano with music playing in the background.,0.2670518159866333
k600_val_GGTuo56vOPE_000080_000090,Men are standing around a table and bend over to eat watermelon without using their hands.,0.6124828457832336
k600_val_GGTuo56vOPE_000080_000090,Men are standing around a table and bend over to eat watermelon without using their feet.,0.482624888420105
k600_val_ATdZsuVa9ss_000136_000146,A man in a blue shirt and hat is breakdancing at the center of the circle surrounded by other dancers and performing in front of a crowd.,0.6209141612052917
k600_val_ATdZsuVa9ss_000136_000146,A man in a blue shirt and hat is doing the moonwalk at the center of the circle surrounded by other dancers and performing in front of a crowd.,0.6041660308837891
k600_val_hOSWyMZvWec_000070_000080,An old man is seated playing music on an accordion to an audience.,0.5269629955291748
k600_val_hOSWyMZvWec_000070_000080,An old man is seated playing music on a piano to an audience.,0.1449102610349655
msr-vtt_TrainValVideo_video1380,jamaal finkley asks robert downey jr how it feels to play a character in a movie,0.2842752039432525
msr-vtt_TrainValVideo_video1380,robert downey jr asks jamaal finkley how it feels to play a character in a movie,0.2842752039432525
k600_val_dYNA9i0NAF4_000028_000038,A video showing a woman performing a bungee chord jump.,0.54369056224823
k600_val_dYNA9i0NAF4_000028_000038,A video showing a man performing a bungee chord jump.,0.4921437799930572
k600_val_OzLBFd5xw-w_000095_000105,"A young man is doing maneuvers on water skis, while music is playing.",0.4989185333251953
k600_val_OzLBFd5xw-w_000095_000105,"A young man is doing maneuvers on a skateboard, while music is playing.",0.2065632939338684
k600_val_mDmKrwW4x8c_000000_000010,A young girl cheating while playing hopscotch with her parent outside.,0.1684274822473526
k600_val_mDmKrwW4x8c_000000_000010,"A young girl is cheating while playing hopscotch with her parent outside, then she gets caught",0.1613436490297317
msr-vtt_TrainValVideo_video2109,a trailer for a movie that touches on racism,0.2932990491390228
msr-vtt_TrainValVideo_video2109,a trailer for a movie that touches on sexism,0.0873790234327316
msr-vtt_TrainValVideo_video4755,there is a man talking about james hunt,0.316204160451889
msr-vtt_TrainValVideo_video4755,there is a man talking to james hunt,0.162291795015335
k600_val_X3Wouv9AGss_000022_000032,A little girl is trying to play hopscotch and falls down.,0.3931383490562439
k600_val_X3Wouv9AGss_000022_000032,A little girl falls down and then tries to play hopscotch,0.2293155640363693
k600_val_17OfX0otUGQ_000000_000010,A girl chews gum and then it falls out of her mouth.,0.4036421775817871
k600_val_17OfX0otUGQ_000000_000010,A girl chews gum and then she swallows it,0.2921555936336517
tempo_videos_7393,the camera stops on the band after it enters into a barn type building.,0.4668633341789245
tempo_videos_7393,the camera stops on the band after it exits into a barn type building.,0.450735330581665
k600_val_QAq91qgZ6GI_000043_000053,A man uses power tools and a ruler to work on a large wooden box.,0.6263954639434814
k600_val_QAq91qgZ6GI_000043_000053,A man uses a ruler to work on a large wooden box before using power tools,0.4779346585273742
k600_val_yAbfbvLJHBE_000158_000168,"A man washing a pot while talking, and a second man washing his hands.",0.2823385298252105
k600_val_yAbfbvLJHBE_000158_000168,"A man washing his hands while talking, and a second man washing a pot",0.2755289673805237
k600_val_5EjxKtj6trY_000006_000016,An older man playing what looks to be a public piano while another man looks at him,0.6720242500305176
k600_val_5EjxKtj6trY_000006_000016,An older man playing what looks to be a public piano while a dog looks at him,0.2133285403251648
k600_val_McWgL2z1KmE_000060_000070,A girl is texting while driving and causes a head on collision.,0.3291215598583221
k600_val_McWgL2z1KmE_000060_000070,A girl causes a head on collision and then starts texting while driving,0.2707280218601227
msr-vtt_TrainValVideo_video5449,chef ramsey scolds a lady on the tv show and she scolds back about frozen fish,0.1521615386009216
msr-vtt_TrainValVideo_video5449,A lady scolds chef ramsey on the tv show and he scolds back about frozen fish,0.1266400665044784
k600_val_AurrPVrg8IU_000001_000011,a man in a room with weights lifts the weights over his head then drops it to the floor.,0.60063636302948
k600_val_AurrPVrg8IU_000001_000011,a man in a room with weights drops it to the floor then lifts the weights over his head,0.4955195784568786
tempo_videos_2841,a person in a tan coat is visible on the right before the brown building comes into view.,0.6796138882637024
tempo_videos_2841,a person in a tan coat is visible on the right after the brown building comes into view,0.6148800253868103
k600_val_yfkNCKlVOoY_000068_000078,Bee Keepers climb a hill to check on their supply of bees.,0.2322453409433365
k600_val_yfkNCKlVOoY_000068_000078,Bee Keepers check on their supply of bees before climbing a hill,0.1492184698581695
k600_val_mRxszKxUibU_000071_000081,A man and woman are dancing and spinning while some music plays in the background,0.4779346585273742
k600_val_mRxszKxUibU_000071_000081,A man and woman are spinning while some music plays in the background and then dancing,0.379557192325592
msr-vtt_TrainValVideo_video6062,a woman crying as her son sings,0.2568212449550628
msr-vtt_TrainValVideo_video6062,a woman sings as her son cries,0.1719172149896621
k600_val_YSlNUJxDwNY_000003_000013,A group of people playing a boarding game on the floor where one person makes 6 moves along the board.,0.5228621363639832
k600_val_YSlNUJxDwNY_000003_000013,"A group of people playing a boarding game on the floor where one person makes 6 moves along the board, then they roll the dice",0.4760713875293731
k600_val_S3AbmQB47JE_000003_000013,a man in all black does sit ups with his legs opened while another man counts.,0.3037937581539154
k600_val_S3AbmQB47JE_000003_000013,A man in all black counts while another man does sit ups with his legs opened,0.3551709055900574
tempo_videos_207,the turns on and off after a canon fires from the small shed.,0.1607146263122558
tempo_videos_207,The turns on and off before a canon fires from the small shed,0.1814035475254058
msr-vtt_TrainValVideo_video4725,a person holding a camera runs through an appartment and then flies a paper plane then he runs to it and grabs it,0.1515683233737945
msr-vtt_TrainValVideo_video4725,a person holding a camera runs through an appartment and then runs to a paper plane and grabs it then flies a paper plane,0.115984708070755
k600_val_ocUbXJkvYRY_000005_000015,A boy talks to his friend about something with money while at a table.,0.5389329791069031
k600_val_ocUbXJkvYRY_000005_000015,"A boy talks to his friend about something with money while at a table, then the boy and his friend eat dinner",0.3402328789234161
tempo_videos_9467,looking at stone but before zooming in on paper,0.463230162858963
tempo_videos_9467,looking at paper but before zooming in on stone,0.5218418836593628
msr-vtt_TrainValVideo_video540,a man narrates while the title appears in this trailer for the hit tv series lost,0.1533549726009369
msr-vtt_TrainValVideo_video540,A man narrates after the title appears in this trailer for the hit tv series lost,0.1594639420509338
k600_val_kSbjNPRfwKA_000012_000022,A woman is demonstrating the hand motions and dance moves for the macarena.,0.5238842964172363
k600_val_kSbjNPRfwKA_000012_000022,A woman is demonstrating the hand motions and dance moves for the cha cha.,0.6041660308837891
k600_val_Ry2JqmHNXfI_000014_000024,a boy is sitting on the chair in kitchen and a dog is barking and a woman talk to the boy.,0.0957798361778259
k600_val_Ry2JqmHNXfI_000014_000024,A boy is sitting on the chair in kitchen and a dog is barking and a woman talks to the dog,0.0861925259232521
msr-vtt_TrainValVideo_video4801,there is a trance song playing the background while riding on a horse,0.0724397599697113
msr-vtt_TrainValVideo_video4801,there is a trance song playing the background while riding on a car,0.065700002014637
tempo_videos_2976,the camera pans to show the tops of the heads of people after the leafless tree comes into view.,0.5890190005302429
tempo_videos_2976,the camera pans to show the tops of the heads of people before the leafless tree comes into view,0.4578333795070648
k600_val_WPE7-WrWOVU_000346_000356,A group of dancers perform together in sync to music.,0.8586930632591248
k600_val_WPE7-WrWOVU_000346_000356,A group of dancers perform together out of sync to music.,0.5895944833755493
k600_val_Fb7TUY4A-lk_000191_000201,A woman cleans the toilet and then puts the brush back where she found it.,0.6622518301010132
k600_val_Fb7TUY4A-lk_000191_000201,A woman puts the brush back where she found it and then cleans the toilet,0.5127490162849426
k600_val_a4DnorM7YlE_000004_000014,A young man is eating food in front of his friends while at a carnival and music is playing in the background.,0.1087449565529823
k600_val_a4DnorM7YlE_000004_000014,A young man is eating food in front of his friends before he goes to a carnival and music is playing in the background,0.0709000304341316
k600_val_Gn3GtDKZZPQ_000010_000020,A person is about to go bungee jumping in a park.,0.3029050230979919
k600_val_Gn3GtDKZZPQ_000010_000020,A person is about to go roller coaster riding in a park.,0.4420173168182373
msr-vtt_TrainValVideo_video5888,the meat is marinated and left to sit out and get warm before boiling,0.2347536236047744
msr-vtt_TrainValVideo_video5888,the meat is boiled before being marinated and left to sit out and get warm,0.3146639466285705
msr-vtt_TrainValVideo_video4326,cartoons are talking to each otehr,0.0586635023355484
msr-vtt_TrainValVideo_video4326,cartoons are not talking to each other,0.1222652345895767
k600_val_BTqj4XvHv0c_000009_000019,A person hanging from a bungee after jumping off of a tall bridge.,0.2618865668773651
k600_val_BTqj4XvHv0c_000009_000019,A person hanging from a bungee before jumping off of a tall bridge,0.218387484550476
tempo_videos_9710,the image is in black and white before it changes to color.,0.50776606798172
tempo_videos_9710,the image is in color before it changes to black and white.,0.3766034543514251
k600_val_jIFHvggB3JQ_000081_000091,A person chooses a spray bottle from top of toilet tank and sprays the sides of toilet bowl.,0.4511756896972656
k600_val_jIFHvggB3JQ_000081_000091,A person sprays the sides of toilet bowl and then chooses a spray bottle from top of toilet tank,0.5018504858016968
k600_val_1JLSdlYKC8U_000033_000043,A man is holding a cell phone in his hands and discussing what cell phone usage increases.,0.3736727237701416
k600_val_1JLSdlYKC8U_000033_000043,A man is discussing what cell phone usage increases before holding a cell phone in his hands,0.3183731138706207
k600_val_yZ83qnFvpQ0_000029_000039,Two overweight women randomly press keys on an electric keyboard that makes weird sounds.,0.3128256201744079
k600_val_yZ83qnFvpQ0_000029_000039,Two overweight women randomly press keys on an electric keyboard that makes weird sounds after they play the piano,0.2733847796916961
msr-vtt_TrainValVideo_video546,woman explaining which seasoning she is putting in a meal,0.1600880622863769
msr-vtt_TrainValVideo_video546,woman explains which seasoning she is putting in a meal after she puts the seasoning in the meal,0.2133285403251648
k600_val_AiJ6Ys7-XB4_000027_000037,"A man balances on a tightrope attached to a tree before attempting a flip, which goes badly.",0.4128109514713287
k600_val_AiJ6Ys7-XB4_000027_000037,A man attempts a flip before balancing on a tightrope attached to a tree,0.5913243293762207
msr-vtt_TrainValVideo_video3608,a girl talks about what she s going to do in the next part of a virtual game she s playing,0.3840312957763672
msr-vtt_TrainValVideo_video3608,a girl talks about what she s going to do in the next part of a real life game she s playing,0.2853878140449524
msr-vtt_TrainValVideo_video2347,a soccer goaltender discusses why she enjoys the sport,0.1635646671056747
msr-vtt_TrainValVideo_video2347,a soccer goaltender is playing the sport,0.2079801857471466
k600_val_tuQLgJPfvfA_000127_000137,"Two women apply hair-remover wax to a man's back, while an onlooker makes jokes",0.0720165446400642
k600_val_tuQLgJPfvfA_000127_000137,"Two women apply hair-remover wax to a man's back, while the man makes jokes",0.0597038157284259
k600_val_DmmAQJ8rqfA_000005_000015,A women is throwing darts surrounded by other throwing too.,0.5686710476875305
k600_val_DmmAQJ8rqfA_000005_000015,A women is throwing darts surrounded by others eating too.,0.3323513567447662
k600_val_gZtIGav0u9c_000065_000075,A man is holding a large neck and asks his friend if he can pet the snake's neck.,0.4873610734939575
k600_val_gZtIGav0u9c_000065_000075,A man is asking his friend if he can pet the snake's neck before he holds a large neck,0.3483012318611145
k600_val_6jbS2DgfVSo_000002_000012,A baby yawning with dinosaur roar sounds added in as an effect.,0.1677708476781845
k600_val_6jbS2DgfVSo_000002_000012,"A baby yawns with dinosaur roar sounds added in as an effect, then screams",0.1446275115013122
k600_val_6VQeijA0C4k_000219_000229,a man riding a brown spotted big horse in a horse ranch,0.2196708470582962
k600_val_6VQeijA0C4k_000219_000229,a man riding a brown spotted big dog in a horse ranch,0.0891024246811866
k600_val_whdRwbedinE_000044_000054,A woman is playing a trumpet while someone plays another instrument,0.5703395009040833
k600_val_whdRwbedinE_000044_000054,A woman is playing a guitar while someone plays another instrument,0.2629115879535675
k600_val_2KFpiTcrhlw_000003_000013,A boy gathers silverware and then begins to set the table.,0.5421000719070435
k600_val_2KFpiTcrhlw_000003_000013,A boy begins to set the table and then gathers silverware,0.4587284624576568
msr-vtt_TrainValVideo_video6750,a woman talks about how to go to japan,0.2540771663188934
msr-vtt_TrainValVideo_video6750,a woman talks about how to go to the moon,0.1651698052883148
msr-vtt_TrainValVideo_video1901,a very small bike is being ridden by an adult,0.5326542258262634
msr-vtt_TrainValVideo_video1901,a very small bike is being ridden by a small child,0.4489780962467193
k600_val_teFC5zq-SQk_000126_000136,A rugby kicker succeeds with a penalty kick and the opposing team restart at the halfway line,0.3916056156158447
k600_val_teFC5zq-SQk_000126_000136,A rugby kicker restarts at the halfway line and the opposing team succeeds with a penalty kick,0.2915855348110199
k600_val_72w2XSU8ws0_000007_000017,A man proposes to his girlfriend and the crowd around him cheers.,0.1500953733921051
k600_val_72w2XSU8ws0_000007_000017,A man proposes to his girlfriend and the crowd around him cheers and then the man walks away,0.1189673468470573
k600_val_L65YUjAAK44_000034_000044,A woman playing a tune on a Harp that is out of tune.,0.2588355243206024
k600_val_L65YUjAAK44_000034_000044,A woman playing a tune on a Harp that is in tune.,0.5850061774253845
msr-vtt_TrainValVideo_video4711,men are explaining some of the plays as a rugby game is going on,0.296756386756897
msr-vtt_TrainValVideo_video4711,Men are explaining some of the plays after a rugby game is going on,0.2985002994537353
k600_val_zhy6E6VRJLM_000069_000079,A cat is scratched by their own on the chest and then a cut switches to a beverage being picked up.,0.201975405216217
k600_val_zhy6E6VRJLM_000069_000079,A beverage is picked up and then a cut switches to a cat being scratched by their own on the chest,0.2915855348110199
k600_val_ONCzAeygNhk_000081_000091,A man is filming children and adults at a park collecting Easter eggs.,0.2365948259830474
k600_val_ONCzAeygNhk_000081_000091,A man is filming children and adults at a park throwing Easter eggs.,0.1969116628170013
msr-vtt_TrainValVideo_video87,a boy cartoon is doing experiment in chemistry lab and experiment goes wrong and blasted,0.3682388663291931
msr-vtt_TrainValVideo_video87,a boy cartoon is doing experiment in chemistry lab and experiment goes right and blasted,0.3537862002849579
tempo_videos_2176,the words are blue after they are red,0.375135213136673
tempo_videos_2176,The words are blue before they are red,0.3725795745849609
k600_val_Q05zIIAYyIc_000004_000014,A man is sheering a sheep using an electric pair of clippers.,0.7482343316078186
k600_val_Q05zIIAYyIc_000004_000014,A man is sheering a sheep using a pair of scissors.,0.8339009881019592
msr-vtt_TrainValVideo_video2059,a set of news reporters giving information about the school board shakeup,0.4835684299468994
msr-vtt_TrainValVideo_video2059,a set of news reporters receiving information about the school board shakeup,0.4250838756561279
k600_val_Tfq4rwwRzUw_000175_000185,Basketball replay of a player passing the ball to another player for an alley oop,0.6251731514930725
k600_val_Tfq4rwwRzUw_000175_000185,"Basketball replay of a player passing the ball to another player for an alley oop, then the player makes the shot",0.5832948684692383
tempo_videos_2380,a man in a raft comes into view after the camera shows only the cliff,0.5850061774253845
tempo_videos_2380,The camera shows only the cliff after a man in a raft comes into view,0.3551709055900574
k600_val_bLgdi4w7OAk_000002_000012,A young girl is using a brush to comb her hair with her foot.,0.6893057823181152
k600_val_bLgdi4w7OAk_000002_000012,A young girl is using a brush to comb her hair with her hand.,0.692003607749939
k600_val_G4KxzVy0MiI_000057_000067,A man is holding his arm his place while a girl is trying to push it down.,0.4463550448417663
k600_val_G4KxzVy0MiI_000057_000067,A man is holding his arm in place while a girl is trying to push it up,0.51475590467453
k600_val_ZKBwsmO2izA_000048_000058,A person is opening multiple parts of the binder to show off the different photographs.,0.7674757838249207
k600_val_ZKBwsmO2izA_000048_000058,A person is showing off the different photographs before opening multiple parts of the binder,0.5604016184806824
tempo_videos_7211,the camera zoomz out then pans to the line of people,0.4489780962467193
tempo_videos_7211,the camera zooms in then pans to the line of people,0.4343153834342956
k600_val_qsi0OlEd9zs_000326_000336,A women's volleyball game is taking place when fans begin to boo.,0.2558200061321258
k600_val_qsi0OlEd9zs_000326_000336,A women's volleyball game is taking place before fans begin to boo,0.2055571377277374
k600_val_MrSMr3S3lE0_000090_000100,A young girl trying to play an acoustic guitar and singing,0.6353284120559692
k600_val_MrSMr3S3lE0_000090_000100,A young girl trying to play an electric guitar and singing,0.2766073346138
k600_val_avSrR3pZshw_000090_000100,"Music plays while a sunset is shown, followed by photos of people doing ypga in a room.",0.1495102047920227
k600_val_avSrR3pZshw_000090_000100,Photos of people doing ypga in a room are shown followed by music playing while a sunset is shown,0.0804973319172859
k600_val_4nnxH-5KC2c_000000_000010,"Batter at the plate doesn't swing at the pitch, then the catcher throws the runner out at third base.",0.3067750334739685
k600_val_4nnxH-5KC2c_000000_000010,"Batter at the plate swings at the pitch, then the catcher throws the runner out at third base",0.3214974403381347
k600_val_k4CTn9j9wvg_000003_000013,A person stirs a large metal pot of soup cooking on a stove top.,0.72734135389328
k600_val_k4CTn9j9wvg_000003_000013,A person throws a large metal pot of soup cooking on a stove top.,0.6570981740951538
k600_val_PldHc-DP694_000003_000013,A band is on stage performing a song while the crowd has their hands in the air.,0.7757645845413208
k600_val_PldHc-DP694_000003_000013,A band is on stage performing a song while the crowd is sitting down.,0.2389166355133056
msr-vtt_TrainValVideo_video3454,a woman with red hair and a polka dot shirt pours milk and flour into a blender to make banana and nutella crepes,0.101163662970066
msr-vtt_TrainValVideo_video3454,a woman with red hair and a polka dot shirt makes banana and nutella crepes before pouring milk and flour into a blender,0.1338892579078674
k600_val_LcFK0JAI4P0_000169_000179,"A quintet of men, all dressed in black, play classical music on clarinets and a saxophone.",0.714667797088623
k600_val_LcFK0JAI4P0_000169_000179,"A quintet of men, all dressed in black, play rock music on clarinets and a saxophone.",0.1998173594474792
msr-vtt_TrainValVideo_video3574,a man sits at a table with pen in the hand and talks and another man also talks about career opportunities,0.0606440119445323
msr-vtt_TrainValVideo_video3574,a man sits at a table with pen in the hand and talks and another man talks about career opportunities after he sits at a table with pen in the hand,0.0866990387439727
tempo_videos_3423,something blue is seen in the mans hand after man touches outer edge of white.,0.4402940273284912
tempo_videos_3423,Something blue is seen in the mans hand before man touches outer edge of white,0.4883138835430145
k600_val_wFVaoWADwdk_000223_000233,A woman cuts candles and then glues them,0.4950358867645263
k600_val_wFVaoWADwdk_000223_000233,A woman glues candles and then cuts them,0.4989185333251953
k600_val_-nwr-hlftM0_000319_000329,A person is tying a black string on an item they have sewn together.,0.5368318557739258
k600_val_-nwr-hlftM0_000319_000329,A person is cutting a black string on an item they have sewn together.,0.4292554557323456
