videopath,text,entailment
k600_val_pibG2NjwKfA_000100_000110,A toddler pushes a cart forward in his play room and then stops.,0.8503144979476929
k600_val_pibG2NjwKfA_000100_000110,A toddler pulls a cart forward in his play room and then stops.,0.8578215837478638
msr-vtt_TrainValVideo_video1621,a reporter speaks about politics and schools,0.7637031674385071
msr-vtt_TrainValVideo_video1621,A reporter speaks about schools and then politics,0.6967132687568665
k600_val_uYZAjSSyI6Y_000101_000111,"A young woman dressed in black holds, strokes and taps a small guitar but does not play it.",0.8428676128387451
k600_val_uYZAjSSyI6Y_000101_000111,"A young woman dresses in black holds, strokes and taps a small guitar and plays it.",0.9086958169937134
k600_val_h2ghooAQ8p4_000008_000018,"Two little boys are walking around with adult shoes, while an adult watches and talks to them in the background.",0.8528029918670654
k600_val_h2ghooAQ8p4_000008_000018,"Two little boys are watching and talking to an adult in the background, while an adult walks around with adult shoes",0.7871689200401306
tempo_videos_11163,the room is dark and there is only candlelight before the lights are turned on.,0.9502217173576356
tempo_videos_11163,the room is dark and there is only candlelight before the lights are turned off.,0.8628609776496887
k600_val_gECUg9raoCE_000015_000025,Children wearing safety equipment slowly ride hover-boards in a dark room.,0.8113759756088257
k600_val_gECUg9raoCE_000015_000025,Children wearing safety equipment quickly ride hover-boards in a dark room.,0.7841101288795471
msr-vtt_TrainValVideo_video4733,man narrates the beginning of what seems to be a nasa rocket launch,0.7787687182426453
msr-vtt_TrainValVideo_video4733,man narrates the beginning of what seems to be a nasa rocket landing,0.6393442153930664
k600_val_gTwElXrtxmw_000002_000012,A toddler a walking toward a man to give her something in her hand while holding a broom in the other hand,0.784119188785553
k600_val_gTwElXrtxmw_000002_000012,"A toddler a walking toward a man to give her something in her hand while holding a broom in the other hand, then the man gives her something",0.8536458611488342
msr-vtt_TrainValVideo_video6582,a man is blinding some thing with blinder in a kitchen,0.6674215793609619
msr-vtt_TrainValVideo_video6582,a man is blinding himself with blinder in a kitchen,0.1821004152297973
msr-vtt_TrainValVideo_video559,a man is talking about a feature mobile phone,0.3565482497215271
msr-vtt_TrainValVideo_video559,a man is talking about a smart watch,0.1737661510705948
k600_val_drG1inxCGYw_000003_000013,"Two adults are talking to an infant girl, trying to get her to stick out her tongue.",0.8034783005714417
k600_val_drG1inxCGYw_000003_000013,"Two adults are talking to an infant girl, trying to get her to stick out her tongue, after she sticks out her tongue",0.7941228151321411
msr-vtt_TrainValVideo_video1294,someone is preparing doughnuts in a bowl,0.8193444609642029
msr-vtt_TrainValVideo_video1294,someone is eating doughnuts in a bowl,0.1509669721126556
k600_val_HlzYNZX-Q8Q_000012_000022,An infant boy is playing in a crib while heavy metal music plays.,0.3323320150375366
k600_val_HlzYNZX-Q8Q_000012_000022,"An infant boy is playing in a crib while heavy metal music plays, then the music stops",0.3678519129753113
k600_val_zDq49k0th08_000061_000071,a lady cuts through an orange that is on the surface in front of him,0.9548709392547609
k600_val_zDq49k0th08_000061_000071,a lady cuts through an apple that is on the surface in front of him,0.4650229215621948
k600_val_sC07sF7GEwU_000006_000016,The boys are on the playground and are going to use the wheelchair to create havic.,0.4632087647914886
k600_val_sC07sF7GEwU_000006_000016,The boys are on the playground and are going to use the wheelchair to create art.,0.2568069696426391
k600_val_H8XrS1ZADGw_000032_000042,"A tree trimmer removes the top limbs from a tall tree while someone on the ground says, ""missed the house.""",0.5127229690551758
k600_val_H8XrS1ZADGw_000032_000042,"A tree trimmer removes the top limbs from a tall tree while someone on the ground says, ""hit the house.""",0.5008418560028076
k600_val_m6nV674M9tI_000156_000166,A group of people at a party doing the macarena.,0.7787646055221558
k600_val_m6nV674M9tI_000156_000166,A group of people at a party doing the cha cha.,0.7995802760124207
k600_val_lDJHECLeCmU_000034_000044,A woman playing a song on a harp that is taller than she is.,0.7902618646621704
k600_val_lDJHECLeCmU_000034_000044,A woman playing a song on a harp that is shorter than she is.,0.7622205018997192
k600_val_RVoDHT027wI_000015_000025,A young boy is walking in an orchard while a man picks an apple with a long pole and then gives it to the boy.,0.7622208595275879
k600_val_RVoDHT027wI_000015_000025,A young boy is walking in an orchard while a man gives an apple to the boy and then picks an apple with a long pole,0.9060522317886353
msr-vtt_TrainValVideo_video3837,a woman talks to her son in a car while its being cleaned,0.448954313993454
msr-vtt_TrainValVideo_video3837,a woman talks to her son in a car after its being cleaned,0.3900594711303711
k600_val_vENkm251kxw_000015_000025,A person is riding the crowd wave while others push him along.,0.6953662633895874
k600_val_vENkm251kxw_000015_000025,A person is riding the crowd wave while others pull him along.,0.7273157238960266
k600_val_dzeivZlP6tU_000024_000034,A man is talking about another man who is about to get his leg waxed.,0.5832645297050476
k600_val_dzeivZlP6tU_000024_000034,A man is talking about another man who has already got his leg waxed,0.472342699766159
k600_val_nGWkd7-N9Jc_000015_000025,A baby is sitting in their car seat asleep and is moving around until they wake up.,0.4988963901996612
k600_val_nGWkd7-N9Jc_000015_000025,A baby is moving around in their car seat until they wake up and then is asleep,0.4873333275318146
tempo_videos_12295,the other lady takes the pineapple after the boy and the girl are dancing with the pinneaple.,0.6172528862953186
tempo_videos_12295,the other lady eats the pineapple after the boy and the girl are dancing with the pinneaple.,0.5500645637512207
k600_val_YdrIPOtxMZE_000246_000256,A man is putting a small ice stone on top of a bigger ice stone,0.7607317566871643
k600_val_YdrIPOtxMZE_000246_000256,A man is breaking a small ice stone on top of a bigger ice stone,0.6779301166534424
k600_val_Z6kLZSXB5vE_000003_000013,A woman applies product to a seated young man's legs in a crowded room as kids and adults watch and talk.,0.9334449172019958
k600_val_Z6kLZSXB5vE_000003_000013,A woman removes product from a seated young man's legs in a crowded room as kids and adults watch and talk.,0.9167313575744628
tempo_videos_4891,the lay leaves after she lifts child out of ride,0.4988907873630523
tempo_videos_4891,the lay pushes child out of ride,0.2548067271709442
msr-vtt_TrainValVideo_video138,the man talks over the progress of his game,0.4668453931808471
msr-vtt_TrainValVideo_video138,The man talks over the progress of his game after he has lost,0.4234110116958618
msr-vtt_TrainValVideo_video329,soldiers are first celebrating then getting hurt in battle,0.6481423377990723
msr-vtt_TrainValVideo_video329,Soldiers are first getting hurt in battle then celebrating,0.4119820594787597
k600_val_3bSiHbbGj7A_000070_000080,"A man cracks pepper over a pan with scrambled eggs, then grabs a spatula.",0.8981008529663086
k600_val_3bSiHbbGj7A_000070_000080,"A man grabs a spatula, then cracks pepper over a pan with scrambled eggs",0.8850418329238892
tempo_videos_111,person in white on left sits back before camera pans right to show the full crowd,0.7810498476028442
tempo_videos_111,person in white on left sits back after camera pans right to show the full crowd,0.7825769782066345
k600_val_7euIoWZ3Ihw_000026_000036,"Sled dogs bark and jump while harnessed in, waiting for a race to start.",0.8153467178344727
k600_val_7euIoWZ3Ihw_000026_000036,"Sled dogs bark and jump while harnessed in, waiting for a race to start, and then they start the race",0.7757349610328674
msr-vtt_TrainValVideo_video2830,a band plays and dances,0.29100501537323
msr-vtt_TrainValVideo_video2830,A band dances and then plays,0.2864938080310821
k600_val_rEBI45efv6o_000009_000019,Two young girls are picking apples from an apple orchard and a man is posing next to an apple tree for a picture.,0.6306660771369934
k600_val_rEBI45efv6o_000009_000019,A man is posing next to an apple tree for a picture before two young girls are picking apples from an apple orchard,0.5631148219108582
msr-vtt_TrainValVideo_video3952,woman giving speech to her future husband at a wedding,0.1121918112039566
msr-vtt_TrainValVideo_video3952,woman giving speech to her future wife at a wedding,0.1194273084402084
k600_val_SZZk7jJAhZ4_000012_000022,A performer on stage rapping a song at night while the audience repeats his lyrics.,0.6017836332321167
k600_val_SZZk7jJAhZ4_000012_000022,A performer on stage rapping a song at night while the audience is sleeping,0.3482863008975982
k600_val_seyDjoe2YrA_000041_000051,A man eats watermelon in a greedy way and then shares.,0.3146432638168335
k600_val_seyDjoe2YrA_000041_000051,A man shares watermelon and then eats in a greedy way,0.4507063329219818
k600_val_xzYQRpEeSJk_000024_000034,A man swings a sword at a still watermelon and slices it in half while classical choral music plays.,0.250830590724945
k600_val_xzYQRpEeSJk_000024_000034,A man slices a watermelon in half while classical choral music plays and then swings a sword at the watermelon,0.2047225534915924
k600_val_xCs6TWjAeVs_000033_000043,A little girl in a dress dances with a hula hoop as someone cheers for her.,0.8105790615081787
k600_val_xCs6TWjAeVs_000033_000043,"A little girl dances with a hula hoop as someone cheers for her, and then someone takes the hula hoop away from her",0.5067378878593445
k600_val_I5DUr-DSTXs_000136_000146,A woman adjusts a brown baby carrier that holds a larger baby boy before she kisses him on his forehead.,0.6899653673171997
k600_val_I5DUr-DSTXs_000136_000146,A woman kisses him on his forehead before she adjusts a brown baby carrier that holds a larger baby boy,0.5147457718849182
k600_val_8NStNQyjIXI_000054_000064,A little boy plays with a toothbrush before putting it in his mouth.,0.5587328672409058
k600_val_8NStNQyjIXI_000054_000064,A little boy puts the toothbrush in his mouth before playing with it,0.574225127696991
k600_val_dkIpqDoEqoM_000003_000013,A baby wearing blue is crawling on a blue carpet.,0.630670428276062
k600_val_dkIpqDoEqoM_000003_000013,A baby wearing blue is sitting on a blue carpet.,0.4632098376750946
msr-vtt_TrainValVideo_video4209,a man in white dress talking about the machinery at his factory and its uses,0.8859288096427917
msr-vtt_TrainValVideo_video4209,a man in white dress is walking around the machinery at his factory,0.8470097184181213
msr-vtt_TrainValVideo_video4275,the man repaired the car,0.9060498476028442
msr-vtt_TrainValVideo_video4275,the man destroyed the car,0.1363897025585174
msr-vtt_TrainValVideo_video6815,a man talks to his dog while cooking,0.3722027540206909
msr-vtt_TrainValVideo_video6815,A man talks to his dog after cooking,0.3977598249912262
k600_val_43AK3JkqaYI_000006_000016,"A man saws off the top of a pumpkin and removes it, then begins to scrape the inside.",0.7681809067726135
k600_val_43AK3JkqaYI_000006_000016,A man scrapes the inside of a pumpkin and then saws off the top of it and removes it,0.74309903383255
k600_val_ybrBDQCK0JM_000015_000025,A group of women are eating at a very fancy Asian restaurant called Remone.,0.9348042607307434
k600_val_ybrBDQCK0JM_000015_000025,A group of women are drinking at a very fancy Asian restaurant called Remone.,0.8519760966300964
msr-vtt_TrainValVideo_video3061,people are talking while having breakfast in a restaurant,0.2489106655120849
msr-vtt_TrainValVideo_video3061,People are having breakfast before talking in a restaurant,0.241251915693283
k600_val_7cgB3F-tYrc_000137_000147,A girl is being instructed by someone how to ride a well behaved horse.,0.7373180985450745
k600_val_7cgB3F-tYrc_000137_000147,A girl is being instructed by someone how to ride a badly behaved horse,0.5855444073677063
tempo_videos_89,the propeller begins to move before smoke is ejected from the right most engine.,0.4704981744289398
tempo_videos_89,Smoke is ejected from the right most engine before the propeller begins to move,0.5543875098228455
k600_val_9vOxThR8gns_000013_000023,A large audience in a full opera house is clapping with tears in their eyes,0.4988797307014465
k600_val_9vOxThR8gns_000013_000023,A large audience in a full opera house is clapping with tears in their eyes after the opera is over,0.4969222247600555
k600_val_CFLYr9t7oVs_000023_000033,A referee stops a wrestling match to deal with issues on the sidelines.,0.7548066973686218
k600_val_CFLYr9t7oVs_000023_000033,A referee deals with issues on the sidelines before stopping a wrestling match,0.6994468569755554
k600_val_sJVpRaqJ-I8_000000_000010,A group of people in an auditorium clap while looking toward an unseen stage.,0.8764585256576538
k600_val_sJVpRaqJ-I8_000000_000010,A group of people in an auditorium wave while looking toward an unseen stage.,0.7063146829605103
msr-vtt_TrainValVideo_video6137,some animated fairies are doing thing in a land,0.353761076927185
msr-vtt_TrainValVideo_video6137,some animated fairies are doing nothing in a land,0.3649973571300506
k600_val_RLUo10Vbo98_000037_000047,A boy is tapping pens against a table in beat with the music.,0.7757360339164734
k600_val_RLUo10Vbo98_000037_000047,A boy is throwing pens against a table in beat with the music.,0.7132468223571777
k600_val_bUxGvL06YjI_000001_000011,A old man takes several practice swing with a sand wedge by a pool.,0.4686760604381561
k600_val_bUxGvL06YjI_000001_000011,A old man takes several practice swings with a sand wedge by a lake.,0.6886135935783386
k600_val_kmH8PFDMTVc_000085_000095,A person is showing how to properly wrap and lock in place the bandage around the arm,0.8297825455665588
k600_val_kmH8PFDMTVc_000085_000095,A person is showing how to properly wrap and lock in place the bandage around the leg,0.6899299025535583
msr-vtt_TrainValVideo_video6175,a man in black tries some rice and enjoys its sweet and salty flavors,0.8773170113563538
msr-vtt_TrainValVideo_video6175,a man in black tries some rice and dislikes its sweet and salty flavors,0.3510215282440185
tempo_videos_2134,the blonde lady appears before she takes off her sunglasses.,0.4835477471351623
tempo_videos_2134,the blonde lady takes off her sunglasses before she appears,0.4008756875991821
msr-vtt_TrainValVideo_video4735,fifa soccer game being played,0.9284297823905944
msr-vtt_TrainValVideo_video4735,fifa soccer game being stopped,0.6940033435821533
k600_val_n1cQkKL5ATQ_000112_000122,A man juggles tennis balls and the container and collects the balls in the container upon completion.,0.8074089884757996
k600_val_n1cQkKL5ATQ_000112_000122,A man collects the balls in the container upon completion and then juggles tennis balls and the container,0.6765871047973633
msr-vtt_TrainValVideo_video3754,a man with a large beard describes how much he loves jaws,0.2431469708681106
msr-vtt_TrainValVideo_video3754,a man with a large beard describes how much he hates jaws,0.1632410585880279
msr-vtt_TrainValVideo_video4154,a foreigner is talking about aids and he walks away,0.286488264799118
msr-vtt_TrainValVideo_video4154,a foreigner walks away and then talks about aids,0.2733697891235351
msr-vtt_TrainValVideo_video211,man explains the historical innovations and flow rates of filters,0.3537727892398834
msr-vtt_TrainValVideo_video211,"man explains the historical innovations and flow rates of filters, then he walks away",0.2412492781877517
k600_val_9ldbNwWFxhk_000001_000011,A girl successfully somersaults on a cushy platform and then receives an invitation to try again.,0.4368497729301452
k600_val_9ldbNwWFxhk_000001_000011,A girl receives an invitation to try again and then successfully somersaults on a cushy platform,0.4250642359256744
k600_val_Nbr7vfA0a6s_000077_000087,A person demonstrates how to knot a tie and then puts their collar down.,0.7035541534423828
k600_val_Nbr7vfA0a6s_000077_000087,A person puts their collar down and then demonstrates how to knot a tie,0.6343625783920288
k600_val_t63-Pz5kJas_000008_000018,An older man is tossing colored balls into a bucket across the room while other older adults watch and cheer for him.,0.3482867777347564
k600_val_t63-Pz5kJas_000008_000018,An older man is tossing colored balls into a bucket across the room after other older adults watch and cheer for him,0.2979103326797485
msr-vtt_TrainValVideo_video5014,cartoon monkeys get hurt jumping around and are hospitalized,0.583273708820343
msr-vtt_TrainValVideo_video5014,Cartoon monkeys get hospitalized and then jump around,0.3537746369838714
k600_val_SkLZdjaKzbM_000075_000085,A television shows a Brazilian bobsled team exiting their sled.,0.6100638508796692
k600_val_SkLZdjaKzbM_000075_000085,A television shows a Brazilian bobsled team jumping into their sled.,0.6661088466644287
k600_val_Kh166-FNAOQ_000096_000106,The lady is carefully washing her hair on the kitchen sink.,0.4614045321941376
k600_val_Kh166-FNAOQ_000096_000106,The lady is carefully brushing her hair on the kitchen sink.,0.407186895608902
k600_val_67xGZPbmkXI_000041_000051,A young man break dances on the ground while music plays.,0.7757328748703003
k600_val_67xGZPbmkXI_000041_000051,A young man break dances in the air while music plays.,0.3510153591632843
msr-vtt_TrainValVideo_video5917,a video of a women playing the guitar on the beach with random clips of people surfing in between,0.4542343020439148
msr-vtt_TrainValVideo_video5917,a video of a women surfing on the beach with random clips of people playing the guitar in between,0.3946456015110016
k600_val_EFk5MyAjzCM_000146_000156,A man opens a small box to reveal a wrapped present inside.,0.6017800569534302
k600_val_EFk5MyAjzCM_000146_000156,A man opens a small box to reveal a wrapped present inside and then he opens it,0.7315758466720581
k600_val_xCtFp27ilbU_000003_000013,A baby boy is chewing on a clear toothbrush with direction from an older off-camera man,0.7132287621498108
k600_val_xCtFp27ilbU_000003_000013,A baby boy is chewing on a clear toothbrush with direction from an older off-camera woman,0.7887033820152283
msr-vtt_TrainValVideo_video3531,a stewardess brings a pilot bad tasting coffee while people are dancing on the plane,0.2955825328826904
msr-vtt_TrainValVideo_video3531,a stewardess brings a pilot bad tasting coffee after people are dancing on the plane,0.295583426952362
k600_val_UbODLzJR5qg_000003_000013,A group of kids are snorkeling and waving in the ocean at others.,0.7972301840782166
k600_val_UbODLzJR5qg_000003_000013,A group of kids are waving in the ocean at others and then snorkeling,0.8066233992576599
k600_val_ZTx4JsDltbQ_000016_000026,a little girl out in the open feeding different animals by themselves,0.8989944458007812
k600_val_ZTx4JsDltbQ_000016_000026,a little girl out in the open feeding different animals with others,0.8363163471221924
k600_val_AhQtAKiEWUc_000003_000013,A boy in a field is kicking a field goal as another person looks on.,0.4577940702438354
k600_val_AhQtAKiEWUc_000003_000013,A boy in a field is looking on as another person kicks a field goal,0.4816489517688751
k600_val_F5LEI8Kcoc4_000001_000011,A young man is in a meet and competing in the high jump.,0.6368455290794373
k600_val_F5LEI8Kcoc4_000001_000011,A young man is in a meet and competing in the long jump.,0.5415391325950623
k600_val_cOF-mo-YHbk_000016_000026,The loud black man is using racial slurs before grabbing a bag that he says belongs to him.,0.3810142278671264
k600_val_cOF-mo-YHbk_000016_000026,The loud black man grabs a bag that he says belongs to him before using racial slurs,0.3537655472755432
k600_val_d7IBlricq74_000013_000023,A young boy is blowing out candles on 4 cupcakes that are placed on a plate and a woman is next to him helping.,0.8911188244819641
k600_val_d7IBlricq74_000013_000023,"A young boy is blowing out candles on 4 cupcakes that are placed on a plate and a woman is next to him helping, then they eat the cupcakes",0.8628504872322083
k600_val_WVvVKBU4SvM_000000_000010,A band playing music with the trumpet player in the middle of a solo.,0.8241528868675232
k600_val_WVvVKBU4SvM_000000_000010,A band playing music with the trumpet player in the middle of a duet.,0.7330158948898315
msr-vtt_TrainValVideo_video4501,a person playing an gold video game while commentators talk in the background,0.8461682796478271
msr-vtt_TrainValVideo_video4501,a person playing an gold video game while commentators talk in the foreground,0.8395816087722778
msr-vtt_TrainValVideo_video6523,a man wears black dress and talking of something in head phone,0.6017845869064331
msr-vtt_TrainValVideo_video6523,A man talks about something in headphones before wearing a black dress,0.3678630590438843
msr-vtt_TrainValVideo_video491,a person is playing a game,0.9684983491897584
msr-vtt_TrainValVideo_video491,a person is watching a game,0.9266317486763
msr-vtt_TrainValVideo_video3336,a man is nodding at the what queen is saying,0.5719835758209229
msr-vtt_TrainValVideo_video3336,a man is shaking his head at the what queen is saying,0.5901450514793396
k600_val_na9SEBKw2Qw_000308_000318,A male chef's voice narrates and his hands demonstrate how to prepare a chicken breast to saute by dipping it in flour.,0.8011354804039001
k600_val_na9SEBKw2Qw_000308_000318,A male chef's hands demonstrate how to prepare a chicken breast to saute by dipping it in flour before his voice narrates,0.8314212560653687
k600_val_05FnxqVf05w_000110_000120,Some people are transplanting a tree into garden area with other shrubs.,0.6845792531967163
k600_val_05FnxqVf05w_000110_000120,Some people are removing a tree from garden area with other shrubs.,0.2842614948749542
k600_val_booOnV1u1dw_000049_000059,A man is operating a large crane that is removing logs from a flatbed truck.,0.8161336183547974
k600_val_booOnV1u1dw_000049_000059,A man is operating a large crane that is adding logs to a flatbed truck.,0.824952244758606
k600_val_8K6x4rDOJEc_000001_000011,A boy is jumping over a rope and lands on a blue pad.,0.7076885104179382
k600_val_8K6x4rDOJEc_000001_000011,A boy lands on a blue pad and then jumps over a rope,0.5500679612159729
msr-vtt_TrainValVideo_video42,a man is speaking about the features of his vehicle,0.385518342256546
msr-vtt_TrainValVideo_video42,a man is speaking about the features of his bicycle,0.1486302465200424
tempo_videos_12405,a shark swims by before a woman waves to the camera.,0.2320064902305603
tempo_videos_12405,a shark swims by before a woman throws a ball to the camera.,0.2670357227325439
k600_val_FPMHX607bgY_000240_000250,A news reporter is reporting on a crime from an office space with other workers in the background.,0.7741984128952026
k600_val_FPMHX607bgY_000240_000250,A news reporter is reporting on a crime from a police station with other workers in the background.,0.5167309045791626
k600_val_4BMwyEVBoII_000191_000201,A woman at a golfing range hits a golf ball far on the green and walks away.,0.3915748000144958
k600_val_4BMwyEVBoII_000191_000201,A woman at a golfing range walks away and then hits a golf ball far on the green,0.4454456865787506
k600_val_GzsaCWzUYbY_000000_000010,"A man was throwing, kneading and molding a piece of bread dough to bake later.",0.718840479850769
k600_val_GzsaCWzUYbY_000000_000010,"A man was baking a piece of bread dough to throw, knead and mold later",0.5373284816741943
k600_val_oMjg09l2zs0_000676_000686,A person is hang gliding while checking out various views.,0.9649677872657776
k600_val_oMjg09l2zs0_000676_000686,A person is flying a plane while checking out various views.,0.7035732865333557
k600_val_sY0ZiU6FFas_000006_000016,A young man kicks a stationary soccer ball as the speed of the ball is displayed for a commercial advertisement.,0.3946493864059448
k600_val_sY0ZiU6FFas_000006_000016,A young man kicks a moving soccer ball as the speed of the ball is displayed for a commercial advertisement,0.3621343970298767
msr-vtt_TrainValVideo_video2042,a man discusses the prevalence of the color yellow in the great gatsby while a cartoon shows the characters,0.6752980351448059
msr-vtt_TrainValVideo_video2042,a man discusses the prevalence of the color yellow in the great gatsby after a cartoon shows the characters,0.5924665927886963
msr-vtt_TrainValVideo_video3601,man singing country music at a concert,0.8379597663879395
msr-vtt_TrainValVideo_video3601,man singing rock music at a concert,0.8404170870780945
tempo_videos_3105,camera zooms in and then starts to move before a flag with orange shape passes by,0.3795271515846252
tempo_videos_3105,camera zooms in and then starts to move after a flag with orange shape passes by,0.4040070474147796
k600_val_FmVJHJfDKIU_000070_000080,A man is being interviewed about his parasailing.,0.3931219279766083
k600_val_FmVJHJfDKIU_000070_000080,A man is parasailing before being interviewed about his parasailing,0.6532254219055176
tempo_videos_5743,the camera pans left to the screen then a man can be seen on giant screen on the left,0.6088502407073975
tempo_videos_5743,a man is talking on the phone in the street,0.3097729384899139
msr-vtt_TrainValVideo_video6341,kids are singing and dancing,0.2568097412586212
msr-vtt_TrainValVideo_video6341,Kids dance after singing,0.2955895066261291
k600_val_olzCI69Xcrg_000000_000010,A FIREMAN IS SEEN PUTTING OUT A FIRE IN THE BACKGROUND OF A COMPUTER OVERLAY OF 0 AND 1 S,0.4578179717063904
k600_val_olzCI69Xcrg_000000_000010,A FIREMAN IS SEEN STARTING A FIRE IN THE BACKGROUND OF A COMPUTER OVERLAY OF 0 AND 1 S,0.3977568745613098
k600_val_YGPEJ2x0aaE_000045_000055,A group of people playing dodgeball together in a very competitive manner.,0.2755129337310791
k600_val_YGPEJ2x0aaE_000045_000055,A group of people playing volleyball together in a very competitive manner.,0.2063473016023636
msr-vtt_TrainValVideo_video2541,all persons are playing basketball each other,0.5028032064437866
msr-vtt_TrainValVideo_video2541,all persons are playing tennis each other,0.1533449441194534
msr-vtt_TrainValVideo_video6853,someone giving demo for some game and talking about that,0.5832666158676147
msr-vtt_TrainValVideo_video6853,someone talking about something before giving demo for some game,0.6076967716217041
k600_val_ZUquq811A10_000078_000088,A news reporter is pointing at the radar feed of a weather simulation.,0.9064748883247375
k600_val_ZUquq811A10_000078_000088,A news reporter is pointing at the radar feed of a weather forecast.,0.9460476040840148
k600_val_pa61XE8g5c0_000253_000263,A man is stirring something that is smoking in a cylinder.,0.8470061421394348
k600_val_pa61XE8g5c0_000253_000263,A man is stirring something that is smoking in a pot.,0.8453540802001953
msr-vtt_TrainValVideo_video4265,someone is giving an origami tutorial,0.6443673968315125
msr-vtt_TrainValVideo_video4265,someone is giving a paper airplane tutorial,0.5832714438438416
k600_val_PfWA4L1IBLI_000002_000012,A little girl jumps into the pool while the music is playing,0.6393454074859619
k600_val_PfWA4L1IBLI_000002_000012,A little girl jumps into the pool after the music is playing,0.52693772315979
msr-vtt_TrainValVideo_video2415,a narrator discusses museums in moscow,0.2112456262111663
msr-vtt_TrainValVideo_video2415,a narrator discusses museums in london,0.1569847166538238
msr-vtt_TrainValVideo_video1962,women and men sing and play instruments,0.6752802729606628
msr-vtt_TrainValVideo_video1962,women sing and play instruments and then men sing and play instruments,0.340206891298294
k600_val_-j3eNzQR-EI_000064_000074,A girl plays a violin in her room to a piano tune.,0.8019235730171204
k600_val_-j3eNzQR-EI_000064_000074,A girl plays a piano in her room to a violin tune,0.2063508331775665
k600_val_3FlRepeaQP8_000003_000013,A boy and girl playfully fighting over who gets to polish a shoe.,0.3297429978847503
k600_val_3FlRepeaQP8_000003_000013,A girl and boy are polishing a shoe after playfully fighting over who gets to polish a shoe,0.3961898386478424
k600_val_Fcw0C51dprg_000039_000049,"A woman clips the toenail of a man that yells, and then the woman laughs.",0.7076786756515503
k600_val_Fcw0C51dprg_000039_000049,"A woman clips the toenail of a man that yells, and then the man laughs",0.6294155120849609
k600_val_OpykVaB7chc_000014_000024,A group of men are singing and dancing on stage while the audience is screaming wild.,0.7941124439239502
k600_val_OpykVaB7chc_000014_000024,A group of men are screaming wild on stage while the audience is singing and dancing,0.6885892748832703
k600_val_j-uQCNW8ATw_000017_000027,A man separates goats in a holding pen as an auctioneer sells them.,0.6832360625267029
k600_val_j-uQCNW8ATw_000017_000027,An auctioneer sells the goats before a man separates them in a holding pen,0.7160252332687378
k600_val_OgY0TUO3X3Q_000038_000048,A person pours dollars and coins out of a coffee container onto a piece of cardboard on the floor While others laugh.,0.7474594116210938
k600_val_OgY0TUO3X3Q_000038_000048,"A person pours dollars and coins out of a coffee container onto a piece of cardboard on the floor while others laugh, then the others laugh",0.6953367590904236
k600_val_NNlXT64FyCY_000002_000012,A woman with long hair is belly dancing in a large tent while musicians play.,0.97442626953125
k600_val_NNlXT64FyCY_000002_000012,A woman with long hair is playing the flute in a large tent while musicians play.,0.3946574628353119
k600_val_LPxXL6rK3E4_000031_000041,A man attempts a wheelie in a wheelchair before he flips over and falls out.,0.3049581944942474
k600_val_LPxXL6rK3E4_000031_000041,A man flips over and falls out of a wheelchair before he attempts a wheelie,0.2248617559671402
k600_val_sfFlbk49ECk_000001_000011,"At a zoo, a woman and two kids sit on a camel that walks around lead by a trainer.",0.8781743049621582
k600_val_sfFlbk49ECk_000001_000011,"At a zoo, a woman and two kids sit on a camel that walks around without being lead by a trainer",0.6845800876617432
k600_val_ct1vgCF4wVE_000004_000014,A woman is demonstrating how to make a sandwich while she is talking about the process.,0.5269335508346558
k600_val_ct1vgCF4wVE_000004_000014,A woman is demonstrating how to make a salad while she is talking about the process.,0.3915864825248718
msr-vtt_TrainValVideo_video143,a woman puts conditioner in her hair and then combs it,0.9185078740119934
msr-vtt_TrainValVideo_video143,a woman combs her hair and then puts conditioner in her hair,0.8453365564346313
k600_val_b-Z3Osw82cI_000023_000033,"A weightlifter lifts a challenging weight, then drops it and grunts.",0.7258791923522949
k600_val_b-Z3Osw82cI_000023_000033,"A weightlifter drops a challenging weight and grunts, then lifts it",0.6544948816299438
tempo_videos_5936,"after they start running, they run by a blue object.",0.6994511485099792
tempo_videos_5936,a group of people are standing in a room,0.2356514036655426
tempo_videos_3548,camera is slightly wobbly before zooming in on dog's face.,0.616051435470581
tempo_videos_3548,Camera zooms in on dog's face before being slightly wobbly,0.4334335923194885
k600_val_oqIXvewCYeg_000041_000051,A child blows out the candles placed on a birthday cake while some people are talking in the background,0.5543697476387024
k600_val_oqIXvewCYeg_000041_000051,"A child blows out the candles placed on a birthday cake while some people are talking in the background, then the cake is cut",0.4542338848114013
tempo_videos_7839,"the man in the bowler hat stands on the mountain, and then the landscape is shown.",0.7956734895706177
tempo_videos_7839,"the man in the bowler hat sits on the mountain, and then the landscape is shown.",0.6980727314949036
k600_val_2MdSyWlyxXs_000382_000392,A person rides a motor bike on the snow in his neighborhood.,0.9405328631401062
k600_val_2MdSyWlyxXs_000382_000392,A person rides a motor bike on the ice in his neighborhood.,0.840409517288208
k600_val_e8-ya-6rqPw_000051_000061,A female weightlifter holds a very full barbell at knee height before she drops it and starts to take off her back braces.,0.8233441114425659
k600_val_e8-ya-6rqPw_000051_000061,A female weightlifter takes off her back braces before she holds a very full barbell at knee height and drops it,0.6494112610816956
msr-vtt_TrainValVideo_video3766,people in different stores purchasing items for different events,0.3825145065784454
msr-vtt_TrainValVideo_video3766,People are purchasing items for different events in the same store,0.6100651621818542
tempo_videos_1624,a baby is eating corn before the camera moves up.,0.8569846749305725
